lat,lon,ts
45.49467,-122.47952,2018-06-18 16:44:24.926
45.49467,-122.47952,2018-06-18 16:46:40.924
45.49467,-122.47952,2018-06-18 16:50:41.541
45.49467,-122.47952,2018-06-18 16:53:04.321
45.49467,-122.47952,2018-06-18 16:58:43.923
45.49467,-122.47952,2018-06-18 16:58:44.196
45.49472,-122.47956,2018-06-18 16:59:51.939
45.49472,-122.47956,2018-06-18 17:02:45.044
45.49472,-122.47956,2018-06-18 17:07:42.913
45.49472,-122.47956,2018-06-18 17:15:42.902
45.49472,-122.47956,2018-06-18 17:19:22.894
45.49472,-122.47956,2018-06-18 17:26:39.807
45.49479,-122.47968,2018-06-18 17:28:00.929
45.49472,-122.47946,2018-06-18 17:28:21.000
45.49473,-122.47955,2018-06-18 17:28:38.088
45.49473,-122.47955,2018-06-18 17:30:39.562
45.49473,-122.47955,2018-06-18 17:32:40.898
45.49473,-122.47961,2018-06-18 17:33:18.844
45.49482,-122.47967,2018-06-18 17:33:37.000
45.49471,-122.47959,2018-06-18 17:35:54.895
45.49471,-122.47959,2018-06-18 17:38:24.870
45.49468,-122.47981,2018-06-18 17:43:38.685
45.49278,-122.48632,2018-06-18 17:45:58.990
45.49657,-122.50551,2018-06-18 17:47:59.013
45.49789,-122.52482,2018-06-18 17:49:48.313
45.49789,-122.52482,2018-06-18 17:50:44.039
45.4975,-122.53537,2018-06-18 17:50:59.441
45.4958,-122.55406,2018-06-18 17:53:00.526
45.49732,-122.56834,2018-06-18 17:55:12.918
45.49736,-122.57743,2018-06-18 17:57:22.477
45.49749,-122.59593,2018-06-18 17:59:23.574
45.49743,-122.62289,2018-06-18 18:01:38.408
45.50439,-122.62255,2018-06-18 18:03:52.449
45.51196,-122.62292,2018-06-18 18:05:56.792
45.51206,-122.63482,2018-06-18 18:07:57.840
45.51232,-122.65281,2018-06-18 18:09:57.850
45.51777,-122.65589,2018-06-18 18:11:58.023
45.51294,-122.65156,2018-06-18 18:13:45.000
45.51337,-122.65172,2018-06-18 18:16:05.488
45.51331,-122.65163,2018-06-18 18:18:07.062
45.51323,-122.65169,2018-06-18 18:19:13.290
45.5134,-122.65163,2018-06-18 18:19:29.000
45.51343,-122.65161,2018-06-18 18:19:44.000
45.51313,-122.65443,2018-06-18 18:21:57.905
45.51209,-122.65645,2018-06-18 18:24:00.008
45.51209,-122.65643,2018-06-18 18:26:02.057
45.51232,-122.65674,2018-06-18 18:28:02.091
45.51307,-122.66286,2018-06-18 18:30:03.987
45.51351,-122.6748,2018-06-18 18:32:04.019
45.5149,-122.67454,2018-06-18 18:32:25.000
45.51487,-122.68009,2018-06-18 18:34:04.090
45.5117,-122.68176,2018-06-18 18:35:51.947
45.51164,-122.68262,2018-06-18 18:38:09.331
45.51161,-122.68146,2018-06-18 18:40:09.955
45.51184,-122.68317,2018-06-18 18:42:12.851
45.5091,-122.68523,2018-06-18 18:44:23.894
45.50536,-122.68431,2018-06-18 18:46:24.902
45.50538,-122.68291,2018-06-18 18:48:27.905
45.50712,-122.67683,2018-06-18 18:50:28.936
45.49906,-122.67697,2018-06-18 18:52:30.123
45.49771,-122.67587,2018-06-18 18:54:32.930
45.49786,-122.6757,2018-06-18 18:56:34.957
45.49779,-122.67576,2018-06-18 18:58:35.286
45.49786,-122.67587,2018-06-18 19:00:37.242
45.49779,-122.67599,2018-06-18 19:02:45.935
45.49809,-122.67609,2018-06-18 19:04:46.902
45.49809,-122.67609,2018-06-18 19:07:37.846
45.49809,-122.67609,2018-06-18 19:09:50.774
45.49809,-122.67609,2018-06-18 19:12:50.841
45.49809,-122.67609,2018-06-18 19:17:09.584
45.49767,-122.67611,2018-06-18 19:17:40.820
45.49767,-122.67611,2018-06-18 19:20:46.825
45.49767,-122.67611,2018-06-18 19:23:48.815
45.49767,-122.67611,2018-06-18 19:26:50.811
45.49767,-122.67611,2018-06-18 19:26:50.953
45.49767,-122.67611,2018-06-18 19:29:51.839
45.49767,-122.67611,2018-06-18 19:35:24.808
45.49786,-122.67614,2018-06-18 19:37:28.172
45.49778,-122.67609,2018-06-18 19:47:28.894
45.49778,-122.67609,2018-06-18 19:57:48.649
45.49792,-122.67607,2018-06-18 19:59:49.759
45.49807,-122.67588,2018-06-18 20:01:50.806
45.49773,-122.67602,2018-06-18 20:03:52.606
45.49776,-122.67623,2018-06-18 20:06:03.880
45.49771,-122.67615,2018-06-18 20:08:06.876
45.49774,-122.67606,2018-06-18 20:10:07.904
45.49774,-122.67606,2018-06-18 20:12:24.804
45.49774,-122.67606,2018-06-18 20:14:36.821
45.49774,-122.67606,2018-06-18 20:16:40.812
45.49774,-122.67606,2018-06-18 20:18:42.802
45.49774,-122.67606,2018-06-18 20:20:42.828
45.49774,-122.67606,2018-06-18 20:22:42.855
45.49774,-122.67606,2018-06-18 20:27:22.746
45.50261,-122.67871,2018-06-18 20:30:24.947
45.50259,-122.67883,2018-06-18 20:32:25.926
45.50259,-122.67883,2018-06-18 20:34:51.770
45.50259,-122.67881,2018-06-18 20:37:52.790
45.50246,-122.67932,2018-06-18 20:40:23.811
45.50261,-122.6787,2018-06-18 20:43:54.790
45.50261,-122.67869,2018-06-18 20:45:24.894
45.50261,-122.67869,2018-06-18 20:47:10.847
45.50261,-122.67869,2018-06-18 20:48:11.746
45.5026,-122.6787,2018-06-18 20:50:30.069
45.50261,-122.6787,2018-06-18 20:56:26.770
45.50261,-122.67869,2018-06-18 21:02:04.384
45.50261,-122.67869,2018-06-18 21:04:24.774
45.50261,-122.67869,2018-06-18 21:06:28.815
45.5026,-122.67869,2018-06-18 21:08:11.812
45.5026,-122.67869,2018-06-18 21:08:31.928
45.5026,-122.67869,2018-06-18 21:10:32.556
45.5026,-122.67869,2018-06-18 21:12:32.573
45.5026,-122.6787,2018-06-18 21:14:45.767
45.5026,-122.67869,2018-06-18 21:16:46.940
45.5026,-122.6787,2018-06-18 21:18:48.828
45.50261,-122.6787,2018-06-18 21:20:49.824
45.50261,-122.6787,2018-06-18 21:22:56.751
45.50261,-122.6787,2018-06-18 21:22:56.855
45.50261,-122.6787,2018-06-18 21:27:23.901
45.50261,-122.6787,2018-06-18 21:29:25.854
45.50261,-122.67869,2018-06-18 21:31:26.817
45.50261,-122.6787,2018-06-18 21:33:27.852
45.50261,-122.67869,2018-06-18 21:35:28.860
45.50261,-122.67869,2018-06-18 21:37:29.781
45.50261,-122.67869,2018-06-18 21:39:29.810
45.50261,-122.67869,2018-06-18 21:42:35.688
45.5026,-122.67869,2018-06-18 21:45:16.757
45.50261,-122.6787,2018-06-18 21:47:40.121
45.5026,-122.67869,2018-06-18 21:49:41.817
45.50262,-122.6787,2018-06-18 21:51:44.264
45.5026,-122.67869,2018-06-18 21:53:45.875
45.5026,-122.67869,2018-06-18 21:55:47.743
45.5026,-122.67869,2018-06-18 21:57:48.338
45.50261,-122.67871,2018-06-18 22:01:01.761
45.50261,-122.67871,2018-06-18 22:03:22.751
45.50262,-122.67869,2018-06-18 22:05:23.420
45.50262,-122.67869,2018-06-18 22:07:23.763
45.50262,-122.67869,2018-06-18 22:09:32.496
45.50262,-122.67869,2018-06-18 22:11:32.664
45.50262,-122.67869,2018-06-18 22:14:21.754
45.50266,-122.67858,2018-06-18 22:18:16.757
45.50405,-122.67887,2018-06-18 22:20:31.819
45.5102,-122.67701,2018-06-18 22:22:32.796
45.51391,-122.67528,2018-06-18 22:24:34.814
45.51365,-122.67687,2018-06-18 22:26:35.825
45.51211,-122.66194,2018-06-18 22:28:41.772
45.51222,-122.65581,2018-06-18 22:30:44.788
45.51379,-122.65272,2018-06-18 22:32:46.868
45.51328,-122.65163,2018-06-18 22:34:48.801
45.51346,-122.65166,2018-06-18 22:36:50.723
45.51266,-122.64582,2018-06-18 22:38:51.914
45.51195,-122.63407,2018-06-18 22:40:53.460
45.51181,-122.62368,2018-06-18 22:42:55.782
45.51189,-122.61997,2018-06-18 22:44:58.738
45.50671,-122.6114,2018-06-18 22:47:10.856
45.50531,-122.6091,2018-06-18 22:49:23.746
45.50544,-122.59155,2018-06-18 22:51:23.802
45.5046,-122.57895,2018-06-18 22:53:25.806
45.5045,-122.56779,2018-06-18 22:55:26.832
45.50428,-122.55621,2018-06-18 22:57:28.888
45.50415,-122.53899,2018-06-18 22:59:29.821
45.50387,-122.53394,2018-06-18 23:01:35.715
45.50378,-122.53362,2018-06-18 23:03:37.811
45.50376,-122.53368,2018-06-18 23:05:38.755
45.50381,-122.53369,2018-06-18 23:07:39.701
45.50378,-122.53385,2018-06-18 23:09:41.774
45.50404,-122.52484,2018-06-18 23:11:20.000
45.50399,-122.52477,2018-06-18 23:11:40.000
45.50424,-122.50942,2018-06-18 23:13:42.947
45.50442,-122.49659,2018-06-18 23:15:44.231
45.50244,-122.48468,2018-06-18 23:17:45.748
45.49436,-122.48445,2018-06-18 23:19:58.776
45.49472,-122.47957,2018-06-18 23:22:00.735
45.49472,-122.47957,2018-06-18 23:24:01.840
45.49472,-122.47957,2018-06-18 23:26:01.890
45.49472,-122.47957,2018-06-18 23:28:14.165
45.49472,-122.47957,2018-06-18 23:30:24.716
45.49472,-122.47957,2018-06-18 23:33:25.697
45.49472,-122.47957,2018-06-18 23:35:29.346
45.49472,-122.47957,2018-06-18 23:37:31.701
45.49472,-122.47957,2018-06-18 23:42:33.623
45.49472,-122.47957,2018-06-18 23:43:34.841
45.49471,-122.47957,2018-06-18 23:45:39.635
45.49471,-122.47957,2018-06-18 23:48:43.679
45.49471,-122.47957,2018-06-18 23:52:03.674
45.49472,-122.47957,2018-06-18 23:53:35.710
45.49472,-122.47957,2018-06-18 23:56:45.670
45.49472,-122.47957,2018-06-18 23:59:03.729
45.49472,-122.47958,2018-06-18 23:59:18.877
45.49472,-122.47958,2018-06-19 00:02:14.623
45.49472,-122.47958,2018-06-19 00:04:43.669
45.5041,-122.48454,2018-06-19 00:10:16.887
45.50451,-122.49253,2018-06-19 00:12:18.818
45.50473,-122.49198,2018-06-19 00:14:02.987
45.50455,-122.49194,2018-06-19 00:16:31.246
45.50481,-122.49341,2018-06-19 00:18:32.183
45.50632,-122.49286,2018-06-19 00:19:26.000
45.50582,-122.49247,2018-06-19 00:20:32.726
45.50593,-122.49211,2018-06-19 00:22:33.848
45.50583,-122.49172,2018-06-19 00:24:34.770
45.50481,-122.48872,2018-06-19 00:26:35.714
45.50364,-122.49344,2018-06-19 00:28:36.145
45.50364,-122.49344,2018-06-19 00:31:09.652
45.50481,-122.48872,2018-06-19 00:33:57.864
45.50481,-122.48872,2018-06-19 00:36:10.673
45.50364,-122.49344,2018-06-19 00:37:23.785
45.50364,-122.49344,2018-06-19 00:40:24.632
45.50481,-122.48872,2018-06-19 00:41:29.623
45.50481,-122.48872,2018-06-19 00:46:30.718
45.50364,-122.49344,2018-06-19 00:51:46.249
45.50481,-122.48872,2018-06-19 00:57:46.698
45.50481,-122.48872,2018-06-19 01:03:47.687
45.50481,-122.48872,2018-06-19 01:14:23.687
45.50481,-122.48872,2018-06-19 01:19:03.870
45.50583,-122.49172,2018-06-19 02:07:21.655
45.50539,-122.49208,2018-06-19 02:08:57.000
45.50364,-122.49344,2018-06-19 02:14:08.810
45.50576,-122.49206,2018-06-19 02:16:10.773
45.50482,-122.49143,2018-06-19 02:18:24.648
45.50499,-122.49132,2018-06-19 02:20:17.977
45.50451,-122.49253,2018-06-19 02:22:27.369
45.50412,-122.50926,2018-06-19 02:24:27.265
45.5041,-122.52518,2018-06-19 02:26:27.282
45.50419,-122.54334,2018-06-19 02:28:28.326
45.50435,-122.56813,2018-06-19 02:30:42.807
45.50505,-122.58214,2018-06-19 02:32:43.771
45.50552,-122.60098,2018-06-19 02:34:45.742
45.51201,-122.60197,2018-06-19 02:36:50.497
45.51658,-122.60677,2018-06-19 02:38:45.817
45.51662,-122.62267,2018-06-19 02:41:14.166
45.51647,-122.63133,2018-06-19 02:42:55.600
45.51659,-122.63123,2018-06-19 02:45:22.388
45.51659,-122.63123,2018-06-19 02:47:24.021
45.51677,-122.63116,2018-06-19 02:49:38.906
45.51677,-122.63116,2018-06-19 02:51:39.303
45.51658,-122.63127,2018-06-19 02:52:45.426
45.51641,-122.63134,2018-06-19 02:56:08.044
45.51639,-122.63138,2018-06-19 02:58:14.768
45.51675,-122.63136,2018-06-19 03:00:47.064
45.51647,-122.63134,2018-06-19 03:01:02.000
45.51645,-122.63136,2018-06-19 03:01:17.000
45.51645,-122.63137,2018-06-19 03:01:32.000
45.51635,-122.63144,2018-06-19 03:03:50.220
45.51642,-122.63137,2018-06-19 03:04:16.055
45.51659,-122.63129,2018-06-19 03:06:46.230
45.51643,-122.63155,2018-06-19 03:08:57.325
45.51663,-122.63137,2018-06-19 03:10:57.348
45.51663,-122.63117,2018-06-19 03:12:55.317
45.51657,-122.6314,2018-06-19 03:15:04.832
45.51627,-122.63154,2018-06-19 03:16:47.926
45.51634,-122.63142,2018-06-19 03:17:10.367
45.51644,-122.63119,2018-06-19 03:19:23.621
45.51644,-122.63119,2018-06-19 03:21:24.568
45.51638,-122.63113,2018-06-19 03:24:42.521
45.51645,-122.63122,2018-06-19 03:26:25.710
45.51645,-122.63122,2018-06-19 03:28:39.398
45.51645,-122.63122,2018-06-19 03:29:25.196
45.51634,-122.63131,2018-06-19 03:29:41.000
45.51636,-122.63124,2018-06-19 03:29:56.000
45.51656,-122.63126,2018-06-19 03:30:36.570
45.51638,-122.63123,2018-06-19 03:30:52.000
45.51647,-122.63127,2018-06-19 03:32:23.958
45.51639,-122.63122,2018-06-19 03:32:39.000
45.51665,-122.63124,2018-06-19 03:34:58.326
45.51658,-122.63123,2018-06-19 03:37:00.643
45.51658,-122.63123,2018-06-19 03:39:23.561
45.51645,-122.63106,2018-06-19 03:39:59.865
45.51652,-122.63113,2018-06-19 03:40:26.639
45.51641,-122.63128,2018-06-19 03:42:27.596
45.51644,-122.6311,2018-06-19 03:44:29.599
45.51645,-122.63113,2018-06-19 03:46:32.626
45.51645,-122.63113,2018-06-19 03:48:44.543
45.51645,-122.63113,2018-06-19 03:48:44.711
45.51635,-122.63126,2018-06-19 03:53:45.609
45.51642,-122.63132,2018-06-19 04:09:08.612
45.51644,-122.63116,2018-06-19 04:11:07.000
45.51628,-122.63144,2018-06-19 04:19:52.694
45.51646,-122.63143,2018-06-19 04:59:31.597
45.51629,-122.63148,2018-06-19 05:03:33.379
45.51654,-122.63172,2018-06-19 05:04:04.574
45.51654,-122.63172,2018-06-19 05:06:37.507
45.51646,-122.63125,2018-06-19 05:09:41.298
45.51668,-122.63139,2018-06-19 05:10:08.734
45.51657,-122.6322,2018-06-19 05:10:43.180
45.51639,-122.61762,2018-06-19 05:12:43.252
45.51689,-122.59793,2018-06-19 05:14:57.285
45.51397,-122.57916,2018-06-19 05:18:22.403
45.51199,-122.57878,2018-06-19 05:18:38.000
45.5047,-122.57781,2018-06-19 05:20:54.756
45.50416,-122.54916,2018-06-19 05:23:48.000
45.50416,-122.54916,2018-06-19 05:24:05.275
45.50385,-122.5424,2018-06-19 05:24:23.675
45.50392,-122.52724,2018-06-19 05:26:30.690
45.50455,-122.48867,2018-06-19 05:29:56.943
45.50459,-122.48484,2018-06-19 05:30:19.765
45.50218,-122.48479,2018-06-19 05:30:43.846
45.50452,-122.48798,2018-06-19 05:32:50.042
45.49472,-122.47957,2018-06-19 05:34:50.123
45.49472,-122.47957,2018-06-19 05:37:04.637
45.49471,-122.47959,2018-06-19 05:39:05.641
45.49471,-122.47959,2018-06-19 05:41:15.485
45.49471,-122.47959,2018-06-19 05:44:16.472
45.49471,-122.47959,2018-06-19 05:44:16.636
45.49471,-122.47959,2018-06-19 05:47:03.429
45.49471,-122.47959,2018-06-19 05:47:45.919
45.49471,-122.47959,2018-06-19 05:47:46.041
45.49471,-122.47959,2018-06-19 05:49:28.781
45.49471,-122.47959,2018-06-19 05:51:33.479
45.49471,-122.47959,2018-06-19 05:53:49.484
45.49471,-122.47959,2018-06-19 05:55:58.484
45.49471,-122.47959,2018-06-19 05:59:35.482
45.49471,-122.47959,2018-06-19 06:00:07.784
45.49471,-122.47959,2018-06-19 06:03:12.457
45.49471,-122.47957,2018-06-19 06:11:27.644
45.49472,-122.47958,2018-06-19 06:21:28.523
45.49472,-122.47958,2018-06-19 06:53:59.588
45.49472,-122.47958,2018-06-19 07:46:13.449
45.49472,-122.47958,2018-06-19 07:46:13.568
45.49472,-122.47958,2018-06-19 07:46:13.637
45.49472,-122.47958,2018-06-19 09:36:27.298
45.49471,-122.47958,2018-06-19 13:27:42.004
45.49472,-122.47956,2018-06-19 13:32:43.630
45.49472,-122.47956,2018-06-19 13:43:01.221
45.49472,-122.47956,2018-06-19 13:43:19.193
45.49472,-122.47957,2018-06-19 13:46:23.168
45.49472,-122.47957,2018-06-19 13:48:58.388
45.49472,-122.47957,2018-06-19 13:52:31.228
45.49472,-122.47957,2018-06-19 13:52:31.381
45.49472,-122.47957,2018-06-19 13:55:32.168
45.49472,-122.47957,2018-06-19 14:04:35.209
45.49472,-122.47957,2018-06-19 14:12:31.224
45.49472,-122.47957,2018-06-19 14:24:02.239
45.49472,-122.47957,2018-06-19 14:29:24.334
45.49472,-122.4796,2018-06-19 14:34:15.367
45.49475,-122.47962,2018-06-19 14:34:31.000
45.49475,-122.47962,2018-06-19 14:51:09.402
45.49475,-122.47962,2018-06-19 15:02:44.157
45.49471,-122.47959,2018-06-19 15:04:22.372
45.49471,-122.4796,2018-06-19 15:14:24.286
45.49471,-122.4796,2018-06-19 15:25:12.235
45.49471,-122.4796,2018-06-19 15:36:10.058
45.49471,-122.47956,2018-06-19 15:37:26.628
45.49478,-122.47934,2018-06-19 15:39:41.969
45.49478,-122.47934,2018-06-19 15:42:43.148
45.49478,-122.47934,2018-06-19 15:45:43.304
45.49478,-122.47934,2018-06-19 15:48:09.809
45.49478,-122.47934,2018-06-19 15:48:43.657
45.49478,-122.47934,2018-06-19 15:51:43.559
45.49478,-122.47934,2018-06-19 15:56:48.600
45.49471,-122.47957,2018-06-19 16:05:22.488
45.49471,-122.4796,2018-06-19 16:15:23.183
45.49471,-122.4796,2018-06-19 16:16:15.156
45.49469,-122.47959,2018-06-19 16:16:30.000
45.4947,-122.47959,2018-06-19 16:16:45.000
45.4947,-122.47959,2018-06-19 16:17:00.000
45.4947,-122.47959,2018-06-19 16:17:16.000
45.4947,-122.47959,2018-06-19 16:17:32.000
45.4947,-122.47959,2018-06-19 16:17:47.000
45.4947,-122.47958,2018-06-19 16:18:02.000
45.4947,-122.47958,2018-06-19 16:18:17.000
45.4947,-122.47959,2018-06-19 16:18:33.000
45.49469,-122.47959,2018-06-19 16:18:48.000
45.49469,-122.47959,2018-06-19 16:19:03.000
45.49469,-122.47959,2018-06-19 16:19:19.000
45.49469,-122.47959,2018-06-19 16:19:35.000
45.49469,-122.47959,2018-06-19 16:19:51.000
45.49469,-122.47959,2018-06-19 16:20:07.000
45.49469,-122.47959,2018-06-19 16:20:22.000
45.49469,-122.47959,2018-06-19 16:20:38.000
45.49469,-122.47959,2018-06-19 16:20:53.000
45.49469,-122.47959,2018-06-19 16:21:09.000
45.49469,-122.47959,2018-06-19 16:23:49.135
45.49469,-122.47959,2018-06-19 16:27:46.113
45.50092,-122.47544,2018-06-19 16:31:22.435
45.51471,-122.47538,2018-06-19 16:33:23.454
45.5218,-122.47706,2018-06-19 16:35:02.428
45.52202,-122.47899,2018-06-19 16:35:24.521
45.53446,-122.47716,2018-06-19 16:37:25.559
45.54659,-122.47878,2018-06-19 16:39:18.715
45.54659,-122.47878,2018-06-19 16:41:34.950
45.56281,-122.52552,2018-06-19 16:43:44.082
45.56465,-122.5334,2018-06-19 16:45:45.550
45.56471,-122.53373,2018-06-19 16:47:46.335
45.56468,-122.53384,2018-06-19 16:49:46.570
45.56476,-122.53374,2018-06-19 16:51:47.200
45.56474,-122.53372,2018-06-19 16:53:48.117
45.56467,-122.53357,2018-06-19 16:54:25.000
45.5647,-122.5337,2018-06-19 16:55:48.132
45.5647,-122.5337,2018-06-19 16:57:53.105
45.56473,-122.53387,2018-06-19 17:00:00.005
45.56471,-122.53373,2018-06-19 17:03:15.829
45.5643,-122.53423,2018-06-19 17:05:24.590
45.56458,-122.53444,2018-06-19 17:07:49.142
45.56453,-122.53341,2018-06-19 17:09:51.179
45.56456,-122.53367,2018-06-19 17:11:45.262
45.56456,-122.53367,2018-06-19 17:14:07.144
45.56471,-122.53373,2018-06-19 17:16:07.855
45.56471,-122.53373,2018-06-19 17:19:24.102
45.56482,-122.53385,2018-06-19 17:22:43.087
45.56464,-122.53381,2018-06-19 17:24:25.171
45.56464,-122.53381,2018-06-19 17:25:44.289
45.56459,-122.53387,2018-06-19 17:30:01.178
45.56446,-122.53392,2018-06-19 17:36:32.000
45.56465,-122.5339,2018-06-19 17:42:37.000
45.56472,-122.53381,2018-06-19 17:46:20.143
45.56469,-122.53393,2018-06-19 17:56:13.000
45.56467,-122.53369,2018-06-19 18:01:22.725
45.56463,-122.53379,2018-06-19 18:05:44.391
45.56462,-122.53344,2018-06-19 18:06:08.000
45.56469,-122.53377,2018-06-19 18:07:02.174
45.56468,-122.53395,2018-06-19 18:08:28.297
45.56459,-122.53391,2018-06-19 18:13:33.100
45.56459,-122.53391,2018-06-19 18:18:34.985
45.56464,-122.53387,2018-06-19 18:18:36.428
45.56469,-122.53399,2018-06-19 18:23:37.016
45.56469,-122.53399,2018-06-19 18:25:00.514
45.56469,-122.53399,2018-06-19 18:27:51.051
45.56466,-122.53383,2018-06-19 18:29:06.210
45.56466,-122.53383,2018-06-19 18:34:28.975
45.56482,-122.53376,2018-06-19 18:39:32.098
45.56453,-122.53382,2018-06-19 18:44:32.240
45.56467,-122.53384,2018-06-19 18:54:30.243
45.56088,-122.53645,2018-06-19 19:08:16.992
45.56467,-122.53385,2018-06-19 19:08:37.179
45.56474,-122.53378,2018-06-19 19:09:53.220
45.56467,-122.53377,2018-06-19 19:10:20.155
45.56466,-122.53377,2018-06-19 19:12:26.056
45.56461,-122.5339,2018-06-19 19:14:47.080
45.56477,-122.53379,2018-06-19 19:16:49.065
45.56477,-122.53379,2018-06-19 19:18:49.646
45.56477,-122.53379,2018-06-19 19:20:49.967
45.56469,-122.53374,2018-06-19 19:21:50.155
45.56469,-122.53374,2018-06-19 19:24:04.069
45.56438,-122.53425,2018-06-19 19:26:28.616
45.56438,-122.53425,2018-06-19 19:29:04.086
45.56464,-122.53376,2018-06-19 19:31:06.108
45.56464,-122.53376,2018-06-19 19:33:51.249
45.56464,-122.53376,2018-06-19 19:36:19.697
45.56464,-122.53376,2018-06-19 19:38:28.621
45.56464,-122.53376,2018-06-19 19:40:35.311
45.56464,-122.53376,2018-06-19 19:42:55.463
45.56464,-122.53376,2018-06-19 19:45:30.696
45.56464,-122.53376,2018-06-19 19:46:35.600
45.56464,-122.53376,2018-06-19 19:48:01.747
45.5647,-122.53391,2018-06-19 20:08:37.418
45.56466,-122.53373,2018-06-19 20:18:37.445
45.56466,-122.53373,2018-06-19 20:25:12.058
45.56454,-122.53373,2018-06-19 20:26:02.230
45.56457,-122.53372,2018-06-19 20:26:18.000
45.56458,-122.53368,2018-06-19 20:26:34.000
45.56455,-122.53353,2018-06-19 20:26:50.000
45.56455,-122.53347,2018-06-19 20:27:06.000
45.56452,-122.53342,2018-06-19 20:27:22.000
45.5645,-122.5334,2018-06-19 20:27:37.000
45.5645,-122.53339,2018-06-19 20:27:53.000
45.56449,-122.53341,2018-06-19 20:28:08.000
45.56449,-122.53341,2018-06-19 20:28:24.000
45.56452,-122.53342,2018-06-19 20:28:39.000
45.56466,-122.53351,2018-06-19 20:28:55.000
45.56467,-122.53351,2018-06-19 20:29:11.000
45.56467,-122.5335,2018-06-19 20:29:26.000
45.56463,-122.53345,2018-06-19 20:29:41.000
45.56463,-122.53347,2018-06-19 20:29:57.000
45.56463,-122.53346,2018-06-19 20:30:13.000
45.56462,-122.53346,2018-06-19 20:30:29.000
45.56462,-122.53346,2018-06-19 20:30:44.000
45.5646,-122.53333,2018-06-19 20:32:31.417
45.5646,-122.53333,2018-06-19 20:34:51.905
45.5646,-122.53333,2018-06-19 20:38:03.908
45.5646,-122.53333,2018-06-19 20:41:04.838
45.5646,-122.53333,2018-06-19 20:43:04.901
45.5646,-122.53333,2018-06-19 20:44:05.986
45.5646,-122.53333,2018-06-19 20:48:05.916
45.5646,-122.53333,2018-06-19 20:48:29.953
45.56468,-122.53378,2018-06-19 21:07:50.060
45.5647,-122.53373,2018-06-19 21:09:16.044
45.56472,-122.53386,2018-06-19 21:11:18.952
45.56471,-122.53374,2018-06-19 21:13:31.838
45.56472,-122.53389,2018-06-19 21:15:32.038
45.56472,-122.53389,2018-06-19 21:17:36.883
45.56472,-122.53389,2018-06-19 21:17:37.043
45.56472,-122.53389,2018-06-19 21:19:52.883
45.56472,-122.53389,2018-06-19 21:39:07.084
45.56472,-122.53389,2018-06-19 21:49:18.872
45.56472,-122.53389,2018-06-19 22:08:02.676
45.56476,-122.53371,2018-06-19 22:08:34.989
45.56476,-122.53371,2018-06-19 22:10:48.853
45.56455,-122.53304,2018-06-19 22:12:52.512
45.56455,-122.53304,2018-06-19 22:13:12.541
45.56451,-122.53325,2018-06-19 22:15:00.141
45.56238,-122.52052,2018-06-19 22:17:12.811
45.5519,-122.50993,2018-06-19 22:19:13.900
45.53466,-122.50926,2018-06-19 22:21:24.290
45.52445,-122.51066,2018-06-19 22:23:28.679
45.52382,-122.51096,2018-06-19 22:25:29.721
45.51901,-122.51031,2018-06-19 22:27:29.922
45.50931,-122.51082,2018-06-19 22:29:32.000
45.50931,-122.51082,2018-06-19 22:29:49.199
45.5036,-122.51169,2018-06-19 22:31:26.000
45.5036,-122.51173,2018-06-19 22:31:41.000
45.5036,-122.51175,2018-06-19 22:31:55.785
45.50315,-122.51199,2018-06-19 22:34:09.872
45.50295,-122.51148,2018-06-19 22:36:09.897
45.50298,-122.51148,2018-06-19 22:38:13.905
45.5029,-122.51124,2018-06-19 22:40:29.879
45.50277,-122.51121,2018-06-19 22:42:30.165
45.5029,-122.51179,2018-06-19 22:44:33.075
45.50316,-122.51184,2018-06-19 22:46:34.535
45.50367,-122.51197,2018-06-19 22:48:35.194
45.49908,-122.5106,2018-06-19 22:50:36.191
45.49589,-122.50348,2018-06-19 22:52:37.272
45.49244,-122.48508,2018-06-19 22:55:06.000
45.49237,-122.48502,2018-06-19 22:55:21.000
45.49237,-122.48502,2018-06-19 22:55:37.000
45.49237,-122.48502,2018-06-19 22:55:53.000
45.49237,-122.48502,2018-06-19 22:56:08.000
45.49237,-122.48502,2018-06-19 22:56:24.000
45.49237,-122.48499,2018-06-19 22:56:39.000
45.49446,-122.48365,2018-06-19 22:57:10.000
45.49472,-122.47956,2018-06-19 22:59:12.374
45.49472,-122.47956,2018-06-19 23:01:14.050
45.49472,-122.47956,2018-06-19 23:03:15.395
45.49472,-122.47956,2018-06-19 23:07:17.495
45.49472,-122.47956,2018-06-19 23:08:16.532
45.49472,-122.47956,2018-06-19 23:11:20.708
45.49677,-122.47791,2018-06-19 23:13:18.225
45.49264,-122.4864,2018-06-19 23:15:23.331
45.49631,-122.50456,2018-06-19 23:17:23.480
45.49784,-122.52319,2018-06-19 23:19:23.733
45.49707,-122.53803,2018-06-19 23:21:25.118
45.49707,-122.53803,2018-06-19 23:23:26.081
45.49791,-122.57058,2018-06-19 23:29:15.000
45.49812,-122.57084,2018-06-19 23:29:32.314
45.49812,-122.57084,2018-06-19 23:31:33.600
45.49768,-122.57122,2018-06-19 23:33:14.410
45.49766,-122.57117,2018-06-19 23:35:33.880
45.49768,-122.5712,2018-06-19 23:37:48.705
45.49769,-122.5714,2018-06-19 23:39:50.259
45.49769,-122.57134,2018-06-19 23:40:56.423
